entropy,uncompressed_size,uncompressed_height,uncompressed_width,mean_intensity_value,jpg_compressed_image_size,jpg_compression_ratio,npz_compressed_image_size,npz_compression_ratio,file_name
7.764637703299866,229440,239,320,110,84053,2.7297062567665638,224475,1.0221182759772802,rand-9933
7.629330585537778,561000,374,500,93,199671,2.809621827906907,538385,1.0420052564614541,rand-8393
7.56508649059849,306600,292,350,97,108832,2.8171861217289034,292151,1.049457301190138,rand-7088
7.8065583911078225,561375,375,499,100,213246,2.6325230016037815,551971,1.01703712695051,rand-2696
7.9108954176851425,561000,374,500,126,220043,2.5495016883063766,558734,1.0040555971177698,rand-7922
7.092223314106586,561375,375,499,95,169021,3.3213328521308,502440,1.1172975877716742,rand-5853
7.442170086038357,280476,294,318,125,99429,2.820867151434692,263503,1.0644129288850601,rand-7513
7.40477204988923,516960,359,480,112,170081,3.0394929474779664,483369,1.0694934925491706,rand-3775
7.77743422770417,720057,499,481,115,262993,2.7379321883091947,704782,1.0216733685026007,rand-10892
7.284328119235794,561375,375,499,141,178385,3.1469854528127366,516936,1.085966154417568,rand-9258
7.804802919537289,60480,160,126,128,23246,2.601737933407898,59612,1.0145608266791921,rand-384
7.521418325153089,561375,375,499,93,202453,2.772865800951332,532400,1.054423365890308,rand-3007
7.523417949854364,663000,442,500,163,266034,2.4921626559011254,629191,1.0537340807481352,rand-5476
7.571807759781063,422958,314,449,124,145721,2.9025191976448146,403516,1.0481814847490558,rand-3761
7.44466053218479,90744,152,199,119,37241,2.4366692623721167,85372,1.0629246122850584,rand-6619
7.821733922375328,561375,375,499,100,216209,2.5964460313862974,553150,1.0148693844346017,rand-5338
7.57482967144321,253164,292,289,113,108862,2.325549778618802,241800,1.046997518610422,rand-9502
7.379411787583871,561000,374,500,117,188344,2.9785923629104194,522269,1.074159101918743,rand-6157
7.6900740623596135,295596,322,306,114,106752,2.768997302158273,286244,1.0326714271740194,rand-4740
7.821540467363,561375,375,499,111,210681,2.664573454654193,552663,1.0157636751510415,rand-4754
7.4840378118183075,285576,326,292,143,96037,2.9736039234878224,269309,1.0604027344054598,rand-6143
7.575846230284428,473052,499,316,102,179800,2.6309899888765296,451519,1.047690130426405,rand-6625
7.670542363755668,416232,369,376,157,149411,2.7858189825380997,402091,1.035168655851536,rand-4032
5.534116419714325,633231,499,423,151,230771,2.7439799628202852,474034,1.335834560390183,rand-353
7.426200726801934,371952,287,432,69,132574,2.8056179944785553,348899,1.0660735628362363,rand-10851
7.409270719486543,229440,239,320,148,90215,2.5432577730976003,214926,1.067530219703526,rand-8191
6.131377723063869,561375,375,499,105,220157,2.549884854899004,447843,1.2535084839999733,rand-409
7.428598636224489,727542,486,499,88,242821,2.996207082583467,681060,1.0682494934367015,rand-4783
7.153433190041175,498501,499,333,77,179802,2.7724997497246973,451190,1.104858263702653,rand-6180
7.6887101580042785,508500,339,500,146,183698,2.768130300819824,493196,1.0310302597750185,rand-2480
7.78015739601329,185070,310,199,104,75959,2.4364459774351954,181499,1.0196750395318983,rand-582
7.77406050152336,561000,374,500,153,223658,2.5082939130279267,549079,1.021710901345708,rand-8754
7.605890105329235,745500,497,500,124,265631,2.8065248408506536,714207,1.0438150284161314,rand-10058
6.614434002640522,183762,249,246,73,76114,2.414299603226739,154870,1.1865564667140183,rand-3167
7.4128801613742175,453591,499,303,79,169495,2.6761320392931944,423770,1.0703707199660193,rand-8032
6.66400397102945,561375,375,499,43,171310,3.276954059891425,473324,1.1860269075728254,rand-9338
5.8470426928737815,663000,500,442,88,272358,2.434296036833873,528613,1.2542256811694,rand-11434
7.365880424808115,184230,230,267,142,76037,2.4228993779344266,171953,1.0713974167359686,rand-8998
7.604754169638675,748500,500,499,105,267923,2.793713119067792,717560,1.0431183455042088,rand-8740
7.586228820024121,450240,448,335,92,162230,2.7753189915551992,430257,1.0464443344326764,rand-9476
7.738292190373179,271296,288,314,104,104203,2.6035334875195533,264765,1.0246671576681208,rand-1994
7.056705952633391,274314,262,349,65,97936,2.8009516418885805,245071,1.119324603890301,rand-2245
7.586129704352046,561000,374,500,94,219468,2.556181311170649,536989,1.0447141375335436,rand-4620
7.406063254792937,201600,224,300,121,65348,3.0850217298157556,188671,1.0685266946165548,rand-7329
7.114875525342982,89550,150,199,119,28792,3.1102389552653515,80687,1.1098442128223878,rand-9462
7.346588393191813,211050,350,201,120,70511,2.9931500049637645,195923,1.0772089034978027,rand-4146
5.718678810686256,561000,374,500,175,236882,2.368267745122044,441459,1.2707861885248686,rand-11385
7.762213206695265,679500,500,453,107,249966,2.718369698278966,663559,1.0240234854775536,rand-9489
7.7763693926842645,558381,373,499,131,204364,2.732286508386996,547256,1.0203286944318564,rand-10931
7.525805193729637,561375,375,499,81,206836,2.7141068285985033,532270,1.054680895034475,rand-6976
7.034103570048795,201825,225,299,156,62341,3.2374360372788376,179434,1.1247868296978276,rand-8973
7.751402196055676,498501,333,499,96,187805,2.654354250419318,486604,1.0244490386433323,rand-10919
7.7483467809823425,521532,396,439,97,190444,2.7385058074814643,509665,1.023283921791765,rand-1943
7.447359148971679,179100,199,300,118,65993,2.713924204082251,168391,1.0635960354175698,rand-569
7.800292952972786,598500,500,399,140,216981,2.758306026794973,588716,1.0166192187744176,rand-8230
7.488954314553804,217494,258,281,113,77746,2.7974944048568413,205575,1.0579788398394747,rand-5714
7.841713576037962,621255,499,415,106,233668,2.658708081551603,613728,1.0122643907398718,rand-9890
6.914185769763698,561375,375,499,61,207196,2.7093911079364466,495863,1.132117137193136,rand-9648
7.562015310593573,561000,500,374,99,206467,2.7171412380671005,535592,1.0474390954308503,rand-12459
7.577306837902471,129060,180,239,157,46621,2.7682803886660516,123564,1.04447897445858,rand-1200
7.69762002348886,687000,458,500,91,267029,2.5727542701354533,665566,1.0322041690831563,rand-11150
7.801586449400337,712842,494,481,141,288653,2.4695464796832183,699791,1.0186498540278455,rand-5700
7.406762417497086,561000,374,500,108,188934,2.9692908634761346,524116,1.0703737340588724,rand-8224
7.7792696596467374,706500,471,500,120,273955,2.578890693727072,692767,1.0198234038284155,rand-5728
7.125977976027904,702000,468,500,112,220279,3.186867563408223,630730,1.11299605219349,rand-9112
7.555024561156835,508365,395,429,158,174643,2.910881054494025,484300,1.0496902746231676,rand-964
7.631131879947343,118680,172,230,118,44243,2.6824582419817826,114308,1.0382475417293628,rand-1228
7.489159682698439,498000,332,500,130,172141,2.8929772686344335,470004,1.0595654505068042,rand-11178
7.74164887117876,498000,332,500,109,181613,2.742094453590877,486134,1.024408907831997,rand-12465
7.431343487979157,104490,162,215,131,37059,2.8195580021047517,98089,1.065257062463681,rand-7895
7.703456430228803,517320,360,479,100,183747,2.815392904373949,501284,1.031989850065033,rand-12303
7.7495190974653525,561000,500,374,103,205667,2.7277103278600845,547918,1.0238758354352293,rand-11839
7.405081045035486,523950,499,350,99,169371,3.093504791257063,488475,1.0726239828036235,rand-2906
7.86679862649013,184440,290,212,100,74396,2.4791655465347597,182770,1.0091371669311155,rand-11193
7.8273236677822045,561375,375,499,119,211231,2.6576354796407724,553404,1.0144035821931174,rand-11805
7.203867310793483,561375,375,499,180,206689,2.7160371379221924,514600,1.090895841430237,rand-6584
6.652249916940718,558180,420,443,127,226874,2.4603083649955484,484398,1.1523168964364014,rand-4387
7.425669943580481,290520,269,360,107,95855,3.030827812842314,271292,1.0708756616487032,rand-5927
7.2243708883311,226941,253,299,112,96762,2.3453525144168164,207219,1.0951746702763743,rand-7857
7.590351073808151,373464,399,312,102,130080,2.8710332103321035,357285,1.0452831772954365,rand-2091
7.4295670276448265,586824,499,392,117,224047,2.619200435622883,550674,1.0656468255265366,rand-11804
7.392410962558568,553500,369,500,187,194463,2.846299810246679,515044,1.0746654654747945,rand-8580
7.7800490149833506,561375,375,499,139,217517,2.5808327624967244,550105,1.0204869979367575,rand-2913
7.7413647649533806,145299,187,259,123,56703,2.5624570128564628,141840,1.0243866328257192,rand-2907
7.8621577165642025,681000,500,454,122,257377,2.645924072469568,674297,1.0099407234497557,rand-7894
7.610612767202171,359100,300,399,93,130583,2.749975111614835,344763,1.0415850888871485,rand-12464
7.211611521352865,496500,331,500,92,182975,2.7134854488318076,452421,1.0974291644287069,rand-10515
7.739533701110949,94923,199,159,106,36789,2.580200603441246,92862,1.022194223686761,rand-8219
7.551547757304205,748500,499,500,151,293919,2.546619987139314,712433,1.0506251114139855,rand-9113
7.049837160717828,721500,500,481,82,291219,2.4775169202558898,652627,1.1055319501031984,rand-5729
7.467624242756319,555000,370,500,104,185533,2.991381587103103,521611,1.0640113034426038,rand-4351
7.618995121097727,405687,499,271,111,139975,2.8982818360421505,389298,1.0420988548618282,rand-7880
7.705468912461814,634500,423,500,120,229415,2.765730226881416,616415,1.0293390005110195,rand-7658
7.1634813217598055,561000,374,500,111,168973,3.3200570505347007,507167,1.1061445243874306,rand-4379
7.493132522782745,561000,374,500,85,206886,2.711638293552971,529704,1.0590820533732046,rand-795
7.301019743925516,724548,484,499,86,239365,3.026958828567251,666827,1.0865606821559415,rand-9885
7.6770554881891355,434610,330,439,162,160239,2.712261060041563,420299,1.0340495694731608,rand-1567
7.820566638652261,498501,333,499,106,201002,2.480079800200993,490414,1.0164901491392986,rand-11637
7.486925279322713,688500,459,500,165,279212,2.4658682291592053,650030,1.0591818839130502,rand-7102
7.621361807719146,682632,456,499,121,258719,2.6385074153811665,654955,1.0422578650441634,rand-1215
7.164736008067049,576345,499,385,79,228174,2.5259012858607903,522616,1.1028077976946744,rand-959
7.590855235435564,380982,386,329,113,137389,2.7730167626229174,364334,1.0456943354175015,rand-5073
6.7784515756691395,561375,375,499,105,165841,3.3850193860384343,480707,1.1678111614767415,rand-568
7.6134199223845584,690000,500,460,121,237660,2.9033072456450393,661597,1.0429309685503412,rand-4190
7.1165478663049075,562626,414,453,137,167796,3.3530358292211973,505077,1.1139410426529024,rand-7499
7.840871778660047,447000,298,500,124,166505,2.6846040659439656,440889,1.0138606315875425,rand-10918
7.591521783603744,561375,375,499,141,203194,2.7627538214711063,537008,1.0453754878884487,rand-11390
7.370814588520842,561000,374,500,121,181423,3.0922209422179106,521057,1.076657640143017,rand-9488
7.149014442925895,628740,420,499,87,193655,3.246701608530634,567791,1.1073440755489257,rand-11384
7.791205830738127,523500,349,500,112,191797,2.7294483229664697,513617,1.0192419643430806,rand-1759
7.767395351128622,196251,209,313,116,73354,2.6753960247566595,191977,1.022263083598556,rand-1981
6.946306274741029,561375,375,499,66,174770,3.2120787320478343,492183,1.1405818567484045,rand-2250
7.038059241264805,561375,375,499,71,213597,2.6281970252391185,500231,1.1222315290335865,rand-5259
7.834333678828331,645207,499,431,118,243022,2.6549324752491543,635963,1.014535436810003,rand-6750
2.9222208842599144,437166,447,326,231,158421,2.759520518113129,201656,2.167879953981037,rand-9477
6.8894791712897225,561000,374,500,88,160429,3.4968740065698847,488585,1.148213719209554,rand-4635
7.413156237965672,479556,346,462,126,156445,3.065332864584998,448388,1.0695112268838596,rand-9311
7.2765322204923075,440118,294,499,113,138251,3.183470643973642,403383,1.0910672983244212,rand-3172
7.5960586159335675,117000,195,200,86,43082,2.715751357875679,112202,1.0427621611022977,rand-8027
7.794045547323828,581790,430,451,103,229065,2.53984676838452,570486,1.0198146843217888,rand-8999
7.076626363821644,652815,445,489,123,194230,3.3610410338258765,583441,1.1189049106936262,rand-11353
7.265893487986262,642000,428,500,142,279569,2.29639194617429,593136,1.0823824552885004,rand-11347
6.993581599682235,119400,199,200,54,41538,2.874476383070923,105664,1.1299969715324045,rand-6778
7.388799613184376,600297,499,401,84,212732,2.8218462666641595,560001,1.0719570143624744,rand-8033
6.510927646730961,339963,379,299,122,90590,3.752765205872613,280643,1.2113717427479038,rand-3166
7.841974723651179,346242,386,299,113,142642,2.427349588480251,341555,1.0137225337061382,rand-4796
7.53935097680108,724500,500,483,100,278460,2.6018099547511313,688268,1.0526422846914283,rand-1836
7.532429356261224,561000,374,500,109,197681,2.837905514439931,532591,1.053341119170245,rand-2481
6.971345309625616,229680,240,319,131,78533,2.924630410146053,203675,1.1276789002086658,rand-8806
7.7306385983358945,556884,499,372,112,200648,2.775427614528926,541683,1.0280625384219184,rand-346
7.663881692213489,561375,375,499,112,198988,2.821150019096629,542124,1.0355103260508667,rand-4972
7.301587557226266,309969,303,341,168,109903,2.8203870685968537,285063,1.0873701602803592,rand-434
7.277475199798093,561375,375,499,112,179768,3.12277490988385,515612,1.0887547225433079,rand-4966
7.738107458487101,600297,401,499,115,219650,2.7329706351012977,584741,1.0266032311741438,rand-6142
7.405724664453876,414318,398,347,129,138510,2.9912497292614253,386722,1.0713587538335032,rand-4755
7.5155520807807195,561375,375,499,80,192284,2.9195096835930188,531312,1.0565825729514862,rand-10105
7.794438494830278,498000,332,500,104,187288,2.6590064499594206,488236,1.019998525303337,rand-6630
6.695302023935349,439740,420,349,182,178876,2.458351036472193,388940,1.1306114053581529,rand-3990
7.634139529694626,317460,370,286,104,115688,2.744104833690616,305284,1.0398841734254005,rand-2330
7.121216541338731,494010,330,499,78,151218,3.2668729913105583,443612,1.1136082883240308,rand-11569
7.505169414082424,561000,374,500,95,213592,2.626502865275853,531011,1.0564752895891045,rand-9265
7.363285054521003,561000,374,500,134,204989,2.736732214899336,520827,1.077133097938471,rand-10887
7.826978420657232,594309,499,397,130,231025,2.572487825992858,585099,1.0157409258945922,rand-12048
7.62212293449509,664500,443,500,131,231101,2.875366181885842,637042,1.0431023386213154,rand-1611
7.724245783042571,448392,476,314,104,177920,2.5201888489208635,436304,1.0277054530785874,rand-7506
7.676594350230813,682632,499,456,121,236529,2.8860393440127847,660899,1.032883995890446,rand-10139
6.913953055799996,49206,139,118,140,17590,2.797384877771461,43199,1.1390541447718696,rand-1163
6.795659752263133,36828,124,99,51,12057,3.0544911669569546,31939,1.153073045492971,rand-7274
7.171176235165241,165312,192,287,111,52149,3.1699936719783697,149909,1.1027490010606436,rand-5463
7.913301154457405,689760,479,480,122,266777,2.5855302368644972,686199,1.0051894567027932,rand-2683
7.607424872653951,405189,387,349,140,144591,2.802311347179285,388279,1.0435511578014778,rand-6383
7.765144976212028,37500,125,100,135,15067,2.4888829893143956,36903,1.0161775465409317,rand-11970
7.835359422528079,622500,415,500,120,239575,2.5983512469998957,614874,1.0124025410084017,rand-6397
7.386678737678987,561375,499,375,87,189488,2.9625886599679134,523529,1.072290169216987,rand-2697
7.415017965825883,561000,374,500,147,186692,3.0049493283054445,523921,1.0707721202242322,rand-11958
7.890449362179227,561000,374,500,114,220911,2.5394842266795226,556844,1.0074634906724325,rand-144
7.7428748463080606,561375,375,499,119,200036,2.8063698534263835,548202,1.0240294635918876,rand-11794
7.7868807116497605,561000,374,500,116,226800,2.4735449735449735,550180,1.0196662910320258,rand-805
7.859865498978939,208950,199,350,106,80557,2.593815559169284,206877,1.0100204469322351,rand-1349
7.638754744910349,313200,300,348,133,112011,2.796153949165707,301559,1.0386027278244059,rand-2898
7.692169952230791,561375,375,499,152,204625,2.7434331093463653,543660,1.032584703675091,rand-4557
7.633854634414588,385056,382,336,113,139642,2.757451196631386,370311,1.0398178828066138,rand-9073
7.18739863653447,561375,375,499,180,189870,2.9566282193079476,510420,1.099829552133537,rand-6354
7.740340762379433,319599,267,399,104,115516,2.766707642231379,311538,1.0258748531479307,rand-4543
7.279641544271159,561375,499,375,126,189444,2.963276746690315,515443,1.08911169615263,rand-2654
7.33401280380787,334929,287,389,112,105651,3.1701451003776584,310138,1.0799353836034282,rand-6432
7.385450968856572,140436,188,249,73,51229,2.7413379140721075,131087,1.071319047655374,rand-7704
7.630795569998278,308844,373,276,143,117787,2.6220550654995884,296506,1.0416112996027063,rand-9729
7.6019790924142425,424500,500,283,122,159698,2.658142243484577,406398,1.0445425420400691,rand-7062
7.5304397486744765,684000,500,456,73,249505,2.741428027494439,648970,1.0539778418108696,rand-5675
7.687558499274024,116550,222,175,97,43519,2.678140582274409,113084,1.0306497824625942,rand-10449
7.75655292215348,282240,320,294,142,103011,2.7399015639106503,275651,1.023903414099713,rand-7076
7.775621287273925,229440,239,320,120,84748,2.707320526738094,224738,1.0209221404479882,rand-1361
7.502654455921457,276210,279,330,81,99196,2.784487277712811,260945,1.0584989173963861,rand-3576
7.291443030775171,441000,500,294,85,168882,2.611290723700572,405563,1.0873773001975031,rand-11999
7.317104893174998,561000,374,500,71,184858,3.034761817178591,517720,1.083597311287955,rand-12248
7.565768617275108,631500,500,421,109,215579,2.9293205738963444,601873,1.0492246703208152,rand-1411
7.554772313709057,339696,336,337,143,117937,2.8803174576256816,323287,1.0507567579271668,rand-8435
7.4090515977886975,561000,374,500,82,207160,2.708051747441591,524567,1.0694534730549197,rand-10339
7.3245013798640874,513471,499,343,80,184803,2.778477622116524,474932,1.0811463535832497,rand-1363
7.722772327208615,498000,332,500,127,175540,2.836960236983024,484408,1.028058991593863,rand-8347
7.060053717269989,561000,374,500,161,239768,2.3397617697107203,506597,1.107389108107628,rand-5663
7.632861308094049,290790,270,359,106,117986,2.4646144457817027,279937,1.0387694374091314,rand-9071
7.655482367740766,148056,248,199,111,55897,2.648728912106195,142777,1.0369737422694132,rand-4555
7.502979282710148,121176,216,187,124,41535,2.9174431202600215,114731,1.0561748786291412,rand-2642
7.026738909903455,401190,311,430,102,153976,2.6055359276770407,359462,1.1160845930863346,rand-8409
7.537150929050991,580500,500,387,77,225354,2.5759471764423973,551785,1.0520401968157889,rand-3548
7.195104837601036,83085,191,145,191,27290,3.0445218028581897,75918,1.0944044890539792,rand-2656
7.739421367438589,519459,499,347,117,192325,2.700943715065644,506674,1.0252331874143927,rand-11769
7.864120717592887,636000,424,500,129,242284,2.625018573244622,629184,1.0108330790357034,rand-9065
7.750485149831208,159399,199,267,119,62222,2.5617787920671145,155817,1.0229885057471264,rand-8390
7.273052439243011,579480,439,440,135,216678,2.674383186110265,535092,1.082953959319145,rand-620
7.794799200091625,102510,201,170,112,39772,2.577441416071608,100837,1.016591132223291,rand-2871
6.965409414103937,496500,331,500,57,171135,2.901218336401087,437919,1.1337713138731136,rand-152
7.624705641213508,561000,374,500,87,224031,2.504117733706496,538834,1.0411369735391605,rand-11966
7.410879490412363,89550,150,199,77,34912,2.5650206232813932,83883,1.0675583848932442,rand-7921
7.947694892990471,649698,499,434,133,257035,2.5276635477658687,649130,1.0008750173308891,rand-2695
7.357040174758994,310050,318,325,143,109598,2.828974981295279,287791,1.0773443227898023,rand-90
7.626591829990716,489000,326,500,171,178831,2.7344252394719035,470036,1.0403458458501051,rand-11972
7.716839179219423,541500,500,361,129,195245,2.7734385003457196,526162,1.0291507178397528,rand-8637
7.081234009991415,561000,374,500,68,196340,2.8572883773046756,502634,1.1161202783735282,rand-1613
7.600917013501809,745500,497,500,90,274193,2.718887790716758,713703,1.0445521456404134,rand-11543
7.524043400792437,267036,374,238,157,101306,2.635934692910588,253486,1.0534546286579929,rand-11557
7.56186612567857,561000,500,374,93,213623,2.62612171910328,535128,1.048347311297484,rand-10649
7.741408565987259,124110,210,197,94,49371,2.513823904721395,121251,1.0235791869757775,rand-8145
7.273957039953188,370596,347,356,140,119087,3.1119769580222862,340992,1.0868172860360361,rand-1161
7.780224773956207,169620,257,220,139,63170,2.6851353490580974,166523,1.0185980315031558,rand-11231
7.809731858723104,669159,499,447,115,247140,2.7076110706482157,658521,1.0161543823203816,rand-9515
7.294204929335295,537423,499,359,67,178609,3.0089357199245277,493598,1.0887868265268499,rand-3986
7.766487653103891,279600,233,400,125,100237,2.7893891477199038,273834,1.0210565525099147,rand-4757
7.788584975453528,243951,233,349,111,89369,2.729704931240139,239445,1.0188185178224645,rand-6140
7.413973816478635,561375,375,499,120,190864,2.9412304048956326,525441,1.0683882681404764,rand-9267
7.799276175303465,561375,375,499,142,206097,2.723838774945778,552187,1.0166392906750792,rand-2332
7.580411935077004,748500,499,500,108,257824,2.9031432294898845,714919,1.0469717548421569,rand-3992
6.946097228528438,269100,300,299,167,112552,2.3908948752576586,242618,1.1091510110544147,rand-422
7.765153881331668,561375,375,499,100,214846,2.6129180901669105,548448,1.0235701470330825,rand-11580
7.6611349461214004,564369,377,499,119,207569,2.7189464708121154,543943,1.037551728765698,rand-12089
7.5429809374304195,229440,239,320,166,81143,2.8276006556326485,218368,1.0507033997655335,rand-9298
7.937091374336467,178164,303,196,133,71186,2.502795493495912,177981,1.0010281996392874,rand-8838
7.390019387424621,561000,374,500,115,179526,3.1248955583035327,522244,1.0742105222846026,rand-3945
7.524690520528165,330624,287,384,91,110455,2.993291385632158,313277,1.0553727212658446,rand-6183
7.231911637148858,273000,260,350,88,90385,3.020412679094983,248816,1.0971963217799499,rand-7289
7.812777604812609,726045,485,499,139,301412,2.408812522394596,714336,1.0163914460421986,rand-6829
7.458295198339592,561000,374,500,107,190667,2.942302548422118,527346,1.0638176832667736,rand-11351
7.7216597880815705,465567,311,499,123,169958,2.739306181527201,453587,1.026411691693104,rand-2508
7.830932559198972,559725,439,425,101,216268,2.5881082730686003,552366,1.0133226882175947,rand-7470
7.519971860733331,502200,450,372,126,176587,2.8439239581622657,475432,1.0563024785878947,rand-1767
6.463545498148178,592500,395,500,217,198748,2.9811620745869143,488911,1.2118770082898525,rand-3170
7.48630620917841,358050,341,350,126,118912,3.0110501883745964,338138,1.0588871999006322,rand-8031
7.671334506221505,360168,344,349,125,127297,2.8293518307579912,348019,1.0349090135883385,rand-1015
7.323729403702692,606000,500,404,114,198751,3.0490412626854706,558187,1.0856576738619854,rand-11345
7.865526742359016,561000,374,500,103,217799,2.5757694020633704,556043,1.0089147781736305,rand-9461
7.723776819821165,561000,374,500,110,204735,2.7401274818668035,545463,1.0284840584970933,rand-2252
7.382292596615709,561000,374,500,81,182908,3.067115708443589,521112,1.076544005895086,rand-1983
7.466913640187677,561000,374,500,115,232645,2.411399342345634,529058,1.0603752329612255,rand-12116
7.566767664214335,561375,375,499,126,189666,2.9598082945810003,534621,1.0500429276066596,rand-2246
7.505449051280381,216270,270,267,116,90757,2.3829566865365757,204800,1.056005859375,rand-3158
7.691591219973827,561375,375,499,124,195915,2.865400811576449,543672,1.0325619123294927,rand-10067
7.367654178309746,561375,375,499,102,201613,2.7844186634790415,522275,1.0748647743047246,rand-7458
6.923922007664541,676863,477,473,103,194094,3.4872948159139385,592031,1.1432897939466007,rand-556
7.823479640006508,718500,479,500,129,263258,2.7292617888155344,707347,1.0157673673600085,rand-230
7.610605937612519,134796,188,239,130,48408,2.784581060981656,129539,1.0405823728761223,rand-4810
7.601554281013383,526500,351,500,91,184409,2.855066726678199,504374,1.0438682406309603,rand-8794
7.705546165594743,368160,295,416,118,130231,2.826976679899563,357013,1.0312229526655892,rand-5298
7.102824208643804,561000,374,500,52,184446,3.041540613512898,502926,1.1154722563558057,rand-6791
7.481359061376928,679500,453,500,74,254242,2.672650466878014,640274,1.0612643961803854,rand-4838
7.555673037387109,558000,500,372,103,189803,2.939890307318641,531579,1.0497028663660528,rand-8970
7.388317155628609,561000,500,374,110,191242,2.9334560399912153,522874,1.0729162283838936,rand-3372
7.768328447514477,225960,269,280,99,84388,2.6776318907901597,221662,1.0193898818922504,rand-9139
7.153342194997529,184005,235,261,98,67581,2.722732720735118,166120,1.1076631350830726,rand-7672
7.488025562225725,218880,228,320,96,74201,2.949825474050215,206818,1.0583218095136786,rand-5065
7.539089466835037,449235,335,447,141,161367,2.78393351800554,426927,1.0522524928149308,rand-5071
7.465215007376794,561000,374,500,99,189790,2.955898624795827,527101,1.0643121526993877,rand-7666
7.665472325126905,91341,199,153,100,33080,2.761215235792019,88409,1.0331640443846215,rand-783
7.82235324659275,666768,479,464,120,263689,2.5286151489064768,657203,1.014554102765812,rand-12328
7.720851042317372,371565,345,359,109,145549,2.552851616981223,361147,1.0288469792079125,rand-5717
7.356512756685611,561000,374,500,126,182349,3.07651810539131,521429,1.0758895266661426,rand-6236
7.833977274434376,157680,219,240,125,60252,2.6170085640310696,155619,1.0132438841015556,rand-4421
7.197933288653214,561375,375,499,98,173054,3.2439296404590476,510141,1.1004310572959242,rand-2736
7.57064382509907,555000,500,370,142,197074,2.816201020936298,529071,1.0490085451669058,rand-12466
7.673790586340855,561000,374,500,151,221304,2.5349745146947185,541704,1.03562092951132,rand-7896
7.694236321650958,443205,441,335,98,155751,2.8455997072249937,430218,1.0301870214635371,rand-9677
7.7160877358311,556500,500,371,104,207500,2.6819277108433734,540657,1.0293032366176706,rand-2722
7.494951923831319,189267,211,299,179,66860,2.830795692491774,178698,1.0591444783937145,rand-2044
7.639996932862123,561000,374,500,119,201406,2.7854185078895366,539763,1.0393450458812479,rand-5918
7.723517631009894,555387,371,499,139,213892,2.596576777065061,540086,1.028330673263147,rand-754
7.570664029528046,114573,211,181,95,41169,2.782992057130365,109430,1.0469980809650004,rand-9688
7.663582979608712,636000,500,424,135,231840,2.743271221532091,613886,1.0360229749497463,rand-998
7.024215508415281,358800,299,400,146,146004,2.4574669187145557,320446,1.1196894328529612,rand-2093
7.718009188998878,561000,374,500,103,232149,2.416551438946539,545218,1.0289462196772667,rand-7855
7.794986866611216,669000,500,446,122,275044,2.4323380986314915,656281,1.0193804178393098,rand-2939
7.33899835285837,696000,464,500,116,219832,3.1660540776593034,645179,1.0787703877528563,rand-11806
7.643137915674894,622350,450,461,93,220867,2.817759103895104,598584,1.0397037007337315,rand-7698
7.196114544571192,561375,375,499,67,194476,2.88660297414591,510429,1.0998101596892027,rand-4391
7.828913486424576,322284,428,251,99,127703,2.5236995215460873,317600,1.0147481108312342,rand-11807
7.624569614981877,146076,188,259,110,52936,2.7594831494635033,140349,1.0408054207725028,rand-4385
7.513488178717245,673500,449,500,109,234226,2.8754280054306522,638446,1.0549051916685201,rand-6592
7.276536448855474,224082,211,354,83,88182,2.5411308430291895,205954,1.0880196548743895,rand-999
7.7440783669077975,561375,375,499,127,216047,2.598392942276449,547343,1.0256365752371,rand-5919
7.349512849280207,561375,499,375,107,187151,2.999583224241388,520157,1.0792414597900248,rand-755
7.168967048869936,553500,500,369,101,176357,3.1385201608101747,501140,1.1044817815380932,rand-4352
7.542574727112321,561375,375,499,105,191275,2.9349104692197097,533399,1.0524485422732326,rand-6545
7.24773399363526,258480,240,359,106,82872,3.119026933101651,236767,1.091706192163604,rand-12473
7.6311151348957145,561000,374,500,102,207650,2.701661449554539,539759,1.039352748170943,rand-2045
7.44251247409116,612000,408,500,130,200979,3.045094263579777,574668,1.0649627263045793,rand-10516
7.012040156195556,561000,374,500,110,176874,3.171749380915228,496371,1.1302030134717782,rand-7129
7.167837266686827,561000,374,500,86,171090,3.2789759775556724,506404,1.1078111547302154,rand-7897
7.820935098903226,227289,239,317,129,85106,2.670657767959956,223705,1.0160210992154848,rand-12467
7.219905842989967,200790,291,230,196,72974,2.7515279414586016,183533,1.0940266872987419,rand-2737
6.813749541944457,735027,491,499,63,278127,2.6427747036425804,646136,1.1375732044027882,rand-6579
7.645405716204515,273000,260,350,132,101221,2.697068790073206,263436,1.0363048330524303,rand-11146
7.814189762286893,549600,400,458,150,207841,2.64432907847826,540827,1.016221453440749,rand-2079
7.604459396824653,616500,411,500,88,220551,2.7952718418869105,590102,1.0447346390962917,rand-3367
7.657306029565472,498000,332,500,102,179665,2.7718253416079928,479619,1.0383241698097865,rand-1570
7.634753545814565,203628,284,239,109,70253,2.898495437917242,195802,1.039968948223205,rand-1564
7.4637512298132265,361494,302,399,114,117615,3.0735365387067977,339682,1.0642129992169147,rand-11152
7.357752925055403,357600,400,298,163,147909,2.4177027767072996,332282,1.076194316875425,rand-796
7.645912362775843,432000,288,500,97,175178,2.4660630901140554,416604,1.0369559581761096,rand-1955
7.688127741829321,222270,310,239,84,84003,2.6459769293953785,215492,1.0314536038460824,rand-3824
